d_alpha,h_c,r,w_t,l_t,w_o,dxIB,gamma,d_alpha_deg,hc_mm,w_o_mm,T,TR,m_Cu,m_mag,cos_phi,VM,Temp
0.736166752682217,0.630788522696358,60.0790690727388,5.52753172740208,18.383931269766,0.180651082203453,5.14686709279245,54.6249448318715,22.0851,8.35515594932531,1.27755127379472,257.587119257246,36.8371388773112,2.02945724294764,1.1445192471199,0.692017886007703,265.42496030288,192.837922100073
0.793412458234305,0.388461573357008,72.7144506986804,4.94654102835042,18.9379415214137,0.344515533594917,0.326169057065739,30.2491023230458,23.8023,4.97568869526798,2.94294667134251,354.080406398372,67.5776151779178,3.99404786659071,1.3236553427526,0.510934058532847,432.646848949649,156.984588667715
0.658026815531986,0.557927967528423,70.7733326190393,5.34986008338231,20.6479608536154,0.313989623384112,4.52285647267267,35.448719224184,19.7409,11.2806293255749,2.6112338067153,315.873166042045,27.8973050477451,3.9212512990453,1.32908992997039,0.512877369911103,372.477407081167,156.964611939943
0.815320610865292,0.42223521445652,63.1609109070395,4.69071054028119,16.5568392772797,0.140942307765896,-0.299977679513082,59.8227453187126,24.4596,4.10848666507776,1.04726215700232,341.359926061538,40.1068795618693,2.54511493590135,1.02161123518253,0.674381571009052,377.804749423036,181.347260345665
0.724397067372223,0.337074055893755,77.9748208101385,4.18786458938129,20.2890075781272,0.216219141578943,3.10708870345989,49.3577901635675,21.732,6.18142371708907,1.97932731992541,356.282822482947,24.1025507285037,5.78479710882123,1.45233752989896,0.581218043376849,443.596591441088,143.423283833285
0.755371352399159,0.694652412237979,65.2317796057588,6.00910855014998,16.9156773227722,0.389861422671259,-2.07035982411784,43.7318010586937,22.6611,9.34947047179949,2.99081616673365,324.692613560839,32.2227457550727,1.89048275443669,1.71504789151649,0.716823233210299,345.15540058733,192.913230380917
0.677145600872138,0.308986213987518,72.2859087531359,4.6249747803652,18.5303066786439,0.340068632629611,-3.56586608646347,53.5416743033529,20.3145,6.06054038832471,2.88797478906019,422.652901679847,76.2100760311285,4.08258165366247,1.3802965078901,0.664836847394632,398.984222064884,156.995241064314
0.846403239759701,0.673300989307481,61.9313017874716,5.22562623862482,19.1431288439121,0.203924080514111,1.60702376961558,32.9158350391866,25.392,5.23979359764398,1.48606346512065,326.918132120753,20.4321029091823,2.61616322678231,1.20962962851239,0.570421149020687,368.340363525385,179.110711371289
0.743564680429831,0.58657571572228,74.0733344798602,6.11907811866772,15.3736377372814,0.12979586251239,-0.0639551123082369,37.9333989184542,22.3068,9.4988758960492,1.12929485353384,368.948769090324,24.6751381018479,2.28046455957345,1.92029416051201,0.673335160570653,425.753524360507,178.767031217569
0.786014529251139,0.444149774988527,68.8537329547568,4.2001203891294,22.2999114366785,0.265345484848909,4.76286550678634,47.3075462430238,23.5803,5.54935057640657,2.14746175626961,384.625311124482,48.2174328622577,5.32951837489259,1.23846788691997,0.569078677849372,371.815652709641,148.059672461011
0.66547359564964,0.60282057590407,65.6250193646493,5.70596313611359,20.611436033366,0.375563450287942,-0.688719025125488,52.4918422632549,19.9641,11.0196715259734,2.8982957339016,331.396761460242,51.5177520763623,2.95211384431596,1.31355140193927,0.635122875062478,268.979331735672,170.16866909013
0.807873828816693,0.367040657000002,76.1576155746273,3.86509686011418,17.179186597162,0.24919672804573,4.13779631333674,43.1158492436064,24.2361,4.59625093090445,2.22854272836703,343.57744547442,75.496189151935,4.61128997717366,1.27452920586107,0.538479502798832,529.106538510977,152.714151304054
0.705231368878727,0.480314685771571,63.8399282577901,4.99295773152933,20.970364264535,0.173329367361608,-1.69124045096029,36.1814003219203,21.1569,7.5687953344561,1.30163175043236,372.2893417019,48.1690239032375,3.48030469111327,1.35532086160823,0.583883862002623,318.739951331466,164.982542273628
0.774537049846284,0.537983259705027,69.2331244959571,5.67169974912176,16.8203735820185,0.30027303042161,3.48256502784577,56.8054225012381,23.2362,7.1281157125878,2.44332271538492,380.889932729145,50.2615750839629,2.48751939149198,1.53248594906718,0.78973578650404,377.996627404353,177.803598035939
0.690220347344929,0.508154558076572,62.2622685970458,4.30656580106859,17.7604036494726,0.358366763296545,-1.29226005189785,31.0532703097187,20.7066,8.16967662991635,2.62541728119759,311.742796289471,50.6795862502969,3.04394313194395,1.28200457359133,0.556351763228255,288.524950643819,174.491901147775
0.833304174825846,0.471984232101627,70.5382708980522,6.20594956986161,20.0339959790349,0.18443137049994,3.56933389134561,55.4291298897414,24.999,4.67309887854327,1.52873152620257,391.070564125839,36.8701063130944,2.93765801867971,1.23435741477777,0.678196458217932,460.284958607369,167.540689489445
0.729709470693958,0.38682154123389,64.9703453946652,5.1560611461989,16.2442487323806,0.111498429073689,-2.33754445759773,45.4310760490201,21.8913,5.71601961446468,0.851981130457508,375.802839344515,38.7383746641566,2.31867051054831,1.26232200334238,0.68715322916426,380.570931460149,183.951356522764
0.799894057357838,0.644880487221233,77.1201312505555,4.57505170915456,21.550035442614,0.284838570505083,2.80053869572795,39.806950828009,23.9967,8.53552923490942,2.57916347677217,382.251330103522,44.0121209731094,5.82193859346117,2.06845971248422,0.614881306651532,462.128184691409,142.586874089978
0.651593280109718,0.401894195606229,75.6508761062348,5.40700911069785,19.4881393940258,0.394759154870787,-2.9635291480458,44.9932923678974,19.5477,8.87015199109076,3.50698097255349,392.552482924762,68.1180662816896,4.1145385200336,1.64625253095846,0.627007075278437,371.255499851199,154.094047757619
0.821729826172032,0.565818575030449,67.5484642270523,4.7478402331227,18.1890722306999,0.231187529360714,2.17669027990915,50.6192628369524,24.6519,5.72623080913894,1.83589679718001,398.585582703398,52.0889854910245,3.35775142305114,1.38340925486488,0.674769621212282,402.130534966393,166.343119417444
0.718329647683164,0.680655044938077,72.940739380481,4.08861080521606,21.9563318720824,0.154134360019547,0.583586361236121,58.6670146636346,21.5499,11.8616492863208,1.32066051955402,386.408529421784,31.7958270365431,5.86503423216898,1.81360248441426,0.627251519744018,361.177671779391,143.81033377416
0.761463089316624,0.338619487433341,60.9689384776647,5.90983602741152,15.7207663107871,0.318282604762272,5.44365437194498,34.2929717214256,22.8438,4.12410653391929,2.28381888495159,260.590132417815,10.0781699041884,1.39327179384547,0.799402941342527,0.596390559394687,357.507325010991,213.714348283397
0.684399050892449,0.438039170231901,60.4303643486132,5.20412889002124,20.1006442056973,0.244810301259444,-0.138809469983197,36.6760486574604,20.532,6.9395200326651,1.74129558944599,332.03217673058,39.7166416022623,2.68281820471278,1.09721248935125,0.586672120308169,279.315822373959,178.453886307787
0.842082528904159,0.580381608211456,72.6438731203855,4.52546762187939,17.6936423712381,0.381135842055438,4.99652599070907,57.3020023383162,25.2624,5.60845314974033,3.25262980782231,407.808373016573,45.4777912756105,3.9332335450436,1.47211479116039,0.689282576197546,467.558591016364,158.722665402558
0.744908783192357,0.667093179055161,66.7857679386767,4.33510200173801,21.3970992658187,0.304073358778494,-3.49114643094429,51.0540841744146,22.3473,9.6015490105071,2.3876577972978,416.97366041959,32.6601005880746,4.60751496370182,1.80909626487349,0.675500516882311,346.113118598354,154.045639878181
0.775493790839464,0.302889361134577,74.9980517493151,6.17589702603033,16.3972989648336,0.168343074027607,1.37380316299608,41.680051266097,23.2647,4.36376596191562,1.48271748952473,378.334169093422,29.9269722452611,2.56387300902062,1.18943642420347,0.629027058100058,490.632232426049,172.82111357589
0.673018083503033,0.544275017697843,77.4829155385245,4.04024775639887,18.0783642490644,0.208308048608595,-1.61697857541149,39.3702840189859,20.1906,11.6286302365925,1.89499471425946,345.288035202626,44.7092196705807,4.96010856259655,1.83425044417161,0.541876841929668,374.334141980087,149.285483071596
0.803652705314327,0.486718264685318,65.4430014801107,5.95912413927599,19.5987315318644,0.33448954428007,3.24949702541468,48.7461626223814,24.1095,5.25900016771992,2.5742643126618,367.994000991473,45.3184686191483,2.47943946940361,1.17431762136389,0.673124694003854,358.09486425865,178.056415533287
0.706282860233901,0.37343047282329,71.1251773621257,5.37817700912348,15.859168492501,0.261547293318473,-0.762810436362614,53.0442360923751,21.1884,6.59004663207293,2.18583651590028,419.957426442436,54.2643852027552,2.63730290653065,1.42432697834385,0.747598017791096,362.002884537126,174.790569524526
0.763918297655691,0.609126047801871,63.0908827960957,4.77759739745325,21.81804453008,0.134789174293244,4.37038867503996,32.4200994963686,22.9176,7.62624266560698,1.00046640829647,341.700187747499,22.1608268787186,3.81875926288199,1.34154444008812,0.549172277507306,308.640463126038,161.504435037047
0.698253116267071,0.638476983185451,69.6003722392306,6.06978495479636,19.0029822761694,0.225613009707327,-2.25853298124866,59.1684580832452,20.9475,11.2915606755191,1.84544986021511,344.649760618378,52.7174848918503,2.71064128411297,1.6939722689714,0.721694300108572,337.021065079978,172.076863301408
0.828204145254573,0.380529757536941,64.3082587357453,4.248488490207,18.6705689644517,0.399147709542828,2.56310315832247,34.7924840380752,24.846,3.49892317734833,3.01919421936658,291.113628263328,64.5925017491771,3.55281011576725,0.888314477179763,0.475675703752062,410.741977568092,166.701754933479
0.731835180990592,0.465678696500993,76.7401964481866,4.59521316909641,22.4087015832056,0.323271347847245,-1.37144437732648,43.559954712325,21.9552,8.1787492428921,2.91284904016173,372.41881736232,20.135624597796,6.09821971904228,1.88112232592927,0.602387704897733,437.07345908504,140.959487125739
0.788591711225988,0.501764756782284,66.4580970353904,5.25446278680889,15.2647326532505,0.150331581911827,3.80724745308267,49.1839654677529,23.6577,5.95271805954708,1.17470865030525,356.58952584577,36.2573753089202,2.17162307516907,1.27458544452479,0.723367093339023,376.227435872453,186.549060281863
0.659920949059664,0.344813609473168,68.3106953529005,5.04254627476379,17.3340960413853,0.190008330963599,0.503944255837128,46.8652862458663,19.7976,6.6796166238157,1.52573461412994,395.008457413871,49.0453251616964,2.97794489845718,1.19256348692215,0.663055868954826,328.261933547017,170.714287196845
0.816725521386694,0.686765585991869,73.7807938091651,5.62362754908434,20.456639738507,0.353984923087806,5.68172053787046,41.2394302423952,24.5019,7.90612324918008,3.06767372257383,410.616232433419,41.0681127671251,3.98461323935518,1.86455949457831,0.669018415707372,455.439654822844,155.09083912482
0.72016203150298,0.571915402179255,61.1729311056045,5.73602072292843,16.7554143090652,0.279847708475192,-2.88375472525889,30.554616318511,21.6048,8.1842808994807,2.01470698332401,287.609441417048,18.6671101328839,1.69023950759703,1.41133521739473,0.612518584056981,303.841510792731,202.465732634159
0.750063444847864,0.408102080736515,71.62862093993,3.83655561678748,21.0352096075626,0.115294170853298,1.93818662028416,54.9287737258664,22.5018,6.21501281702119,0.970259283186936,390.453851671338,40.3460938461642,5.55875125546013,1.4064549824885,0.609015027048816,391.149028432707,146.598047307597
0.678356332804855,0.594512299925133,64.6190479547536,5.576810303403,22.2623404697768,0.16394004832345,2.34754847241043,42.3595001726112,20.3508,10.3060400038439,1.24597855211482,320.890727601913,37.6189117029535,3.35007432522116,1.24163664479419,0.557529106358761,265.750603163401,164.544644440431
0.848100929716417,0.436456546139772,77.1907109562167,4.89816844424323,15.0595310370492,0.290991279333996,-2.4801721057296,51.7335072367816,25.443,4.3366887998159,2.63724076312053,385.453393233434,26.9629091572888,3.27445166711301,1.43883327460641,0.640516589824492,561.211488156822,163.947145318795
0.738450930512373,0.323170297758593,62.7547211760234,3.92638119953987,18.8566462000748,0.366277136510178,4.03240504844059,56.5021870459728,22.1535,4.45251906310182,2.70435131680082,323.767328452476,35.1964346864676,3.6952474887697,0.858045434047783,0.598448732086719,318.095674473348,166.267006171423
0.781975963681907,0.659361834418179,70.3276006226068,5.76719503691347,18.4653423248862,0.239802815306562,-1.14016420558561,35.8762093091099,23.4594,8.59448156414506,1.98181188035685,397.165052902341,39.669867936475,2.91210010868737,1.90066558825212,0.651165482112391,401.61435936128,169.371032125781
0.666585503221016,0.488200176861002,73.4326424921178,4.13827096682068,16.433085978327,0.120443166291275,5.90824187302624,33.5714772335996,19.9977,10.0300631905563,1.03888167911348,324.496457066906,46.0837369767222,3.84764993705363,1.43925124385307,0.538162857801315,439.245174762868,159.696528171452
0.810060968414141,0.530245041259215,60.7577187350011,6.05716675809513,20.7716002069262,0.255880625438535,0.734146788910917,54.1956381091315,24.3018,5.08435946463888,1.82977948342709,327.196303809014,33.307161696143,2.09524713706373,1.10235126341129,0.681132570903366,338.069513081597,188.352024067067
0.700216395732023,0.616958096538009,75.2990292325079,5.31979800425656,17.0117355275223,0.330599216119203,1.72155428654643,47.4807761590026,21.0066,11.7981241804968,2.92345784320387,371.114509696317,47.0246324581547,3.39097311478943,1.77556198035939,0.656188882691836,374.210931836301,162.382067971416
0.77000908241316,0.353048835458678,67.618494499021,4.71923720508258,20.1930625349653,0.194566787237042,-3.10403010078336,38.1049236232709,23.1003,4.64920780055762,1.54667943060447,365.165037129174,33.9902842430495,3.96720913308828,1.19589569513504,0.536047289811784,397.503180924659,158.935652485548
0.691844854861805,0.394559549565695,74.5652569008754,5.85411636888938,21.1335470901637,0.144738192034448,5.22654701777947,49.8526534085026,20.7552,7.66130799235614,1.26756276693558,385.031380665083,43.6339853096282,4.05438315164897,1.40856974820873,0.642948395521984,372.759355971943,153.412719952129
0.83463672686884,0.636995256892295,68.6425282302075,4.03280057026301,16.0749134108601,0.308998617743052,0.0875303801239546,44.228623737859,25.0392,6.06020810432123,2.49312516932219,373.105505513075,51.5075188659688,3.37860827480002,1.59863422745419,0.662496350114088,417.732987306044,167.546054968125
0.725744397601754,0.522146592718695,71.9340811930465,4.84814177185404,19.8371242199338,0.385479726069051,1.15342319241474,34.0107468895432,21.7722,8.73898126284378,3.25783075192673,391.092703461927,43.4979871253211,4.27612751650539,1.67628970015584,0.579265160321854,388.008368036625,154.598683326318
0.794658177479167,0.457846453692509,62.0013470818135,5.50737265172162,17.371224641343,0.221795959549019,-3.70788338069364,58.386703807636,23.8398,4.87565016939598,1.61817018730843,339.98695076538,42.6209512719317,2.03965718905814,1.18523781804925,0.739679508565047,368.698148528135,191.819212788728
0.653902549487934,0.688348016011653,63.4886501315221,4.47409448615154,15.6540240994259,0.102138884931543,3.02803938838119,56.0620734292926,19.617,12.5319819280971,0.762852444364658,227.930455439924,45.6315048182082,2.49871833267613,0.998600339977131,0.570941827752895,281.376782610778,182.508020452178
0.822768241074294,0.330683116331286,69.3037192239813,5.05515642585028,21.6716261917789,0.27537147639856,-1.83235175757793,31.687932925496,24.6831,3.4245031385426,2.24297135935914,326.280247217139,58.0594308773552,4.32402047928464,1.02916826527415,0.449355888288964,478.257121145702,153.912231912548
0.713679860320206,0.415833611256024,66.1174912530156,6.26116612268989,17.8731948254216,0.348904230762449,4.60177346053466,39.9848048582918,21.4104,6.61999379808401,2.71254717748475,321.012100944333,26.7740699409428,1.96231163574853,1.14028111229257,0.644890417573403,318.902954369126,189.580996649141
0.756521298801845,0.551634281145367,75.9469603172898,4.36168227811896,19.4523382381005,0.175076418941081,-0.537548243549007,45.6106795534619,22.6956,8.72707680234184,1.56141305974506,414.954922136618,28.3997449246741,5.0341750393322,1.98555432318987,0.643201297814807,437.354061752088,148.307634453479
0.681452147118111,0.364426387918437,66.2447946018137,4.41587168959794,19.1882535917974,0.312117892454529,-1.75181265467523,55.2340457109395,20.4435,6.43021616304051,2.431221654087,395.661580332758,58.7271842349865,3.7773425339829,1.24423385323003,0.676746365391135,349.90642015607,162.530997288159
0.838745960515437,0.6032375785195,76.6719216260779,6.24695235448767,18.6070600474566,0.139205608143896,3.38688186651586,30.8599992764891,25.1625,6.34003332787321,1.25325603276366,361.225146629955,30.1175843955738,3.23430176411025,1.77336513800021,0.607291683278526,498.401333123326,161.600851011876
0.747846711946429,0.543086314584262,64.3803273078138,5.10934494785701,22.344952035713,0.213338104267801,-0.62783136918415,40.783899004815,22.4355,7.42359030070182,1.6155036572202,402.425321845451,28.6651183428947,3.81256482386327,1.45314385812763,0.61816736180488,337.230468880234,160.278714733164
0.778821026591604,0.476139365741718,69.8086792932077,4.45988160714872,15.4502497402767,0.386827043575511,4.23315329235078,46.409865981192,23.3646,6.24544105527059,3.17357644289458,377.205262618421,35.1507836831706,3.0257013177437,1.37834068319151,0.681816045853094,369.319014871406,171.219893093883
0.669687796755613,0.670640855104796,71.7013069314379,5.44310975713925,17.1675927952972,0.272264878477576,-0.0027574067852596,48.790802745812,20.0907,13.3182371437721,2.29359278065722,312.405678089124,48.038399090578,2.97852348160901,1.4604201258397,0.597858119954656,322.069387982757,168.730808614454
0.800711727043448,0.309546739277965,61.3818566517822,4.87181390315395,20.5105354123649,0.107665584726206,4.85792197412642,43.1666812409964,24.0213,3.15902502147152,0.777760390009618,303.651963690133,38.8760970885681,3.17356941274457,0.712367910360443,0.496595854553026,356.338550307545,170.389948110157
0.709616379094177,0.449396172427164,73.568108845303,3.96853916135395,16.8086350580827,0.183537795739355,-3.62734914395591,35.0429370387876,21.2886,8.13527838607781,1.58605830887161,370.715437634848,66.3991309700838,4.12125537126108,1.78127951925209,0.579334793218435,414.127873861674,157.430052482432
0.766862150399821,0.582354708079218,68.2430390732674,5.87778701478883,20.8693761454142,0.347541873886662,1.51226099997129,59.418800334569,23.0058,7.85286319248436,2.787924977328,397.833561702128,47.1892832953976,3.17081836700374,1.61196803224035,0.756887011611752,368.997461470226,165.528442042081
0.694941045054605,0.565257865713963,75.0665320119383,4.66631259939721,19.9306907587469,0.294105600270675,0.678026689470032,32.7300598710372,20.8482,10.9509661601831,2.5928245215004,349.741976671805,51.0401146503715,4.85033656358951,1.76855995068823,0.524398329687608,395.359981277138,149.364517649247
0.825281381040172,0.404554515330934,66.9992768855164,5.33518837284355,17.743658662797,0.158402761137314,5.50545867875492,53.3540859341885,24.7584,3.97038522906855,1.24774392472794,363.967076247564,45.3533965101004,2.72835790383602,0.984140673952154,0.639291791556153,438.029234952183,174.57942037266
0.735138277273,0.342840691029975,72.4352222240397,6.00424066716391,21.4468751783919,0.231349734985935,-3.05768740256569,48.2934887197033,22.0542,5.59075620402295,1.96871144364559,411.782439099234,16.0489515562294,3.7286706725844,1.41428669034351,0.648746822122715,419.597264669656,156.946105292016
0.791505142894009,0.675408450061618,60.3579530069328,4.15366282092636,16.2275914848043,0.36762947917703,2.11459316947311,38.9174995834516,23.7453,7.08821970925592,2.61179825468933,317.660366429368,30.31959904126,2.58993679720202,1.33550310865526,0.657708719615662,328.945695259964,184.013708341509
0.657004467886455,0.471567055890188,62.8817517758758,5.830193125476,18.2597615747989,0.252769647204705,-2.43383421779761,41.2821999310432,19.71,8.42733323955886,1.87001226763778,321.602372896954,35.9715423212564,2.04930777225098,1.24354479994618,0.636831148033539,275.973674652321,190.045938645702
0.813419374097343,0.510768999269805,71.052284823827,3.90153246793819,19.531777750424,0.125965735972892,2.74058262887955,50.6563440427683,24.4026,5.74198135397764,1.05169319716196,381.649967409451,63.0215261610297,4.86081456155039,1.44252330201556,0.60600349403728,414.71518932594,151.738463198485
0.723081744698791,0.649056016614919,65.5110016356401,4.96116742215977,15.7915395906969,0.203032365533955,-1.19628902217985,57.5495977806091,21.6924,9.90753871950595,1.56414305372825,331.646456762687,42.3466963095956,2.39999105252404,1.582771203234,0.760176757861018,307.680532328269,182.777481325313
0.75337246652022,0.381718278486714,77.6959433055263,5.55196068217446,22.0001113882428,0.329241311221271,3.62961703457953,36.9237553031616,22.6011,6.26789186574233,3.0032539144943,335.70102286586,41.0155570341791,5.07879566298784,1.53300266200672,0.577644086997652,459.102643988567,145.271917377989
0.675042930553529,0.620502801013693,62.2145716799242,3.85046212307251,21.3002961320427,0.390755426484793,5.73301028070495,45.8034563432835,20.2512,10.4260934631536,2.86053752474463,268.727206722227,34.9203661091919,4.45048128744513,1.00312282984697,0.51338708690447,303.998480446034,158.507012339029
0.84517949430879,0.359709233039971,72.0022943401292,5.68152345334274,16.0226082485582,0.227044174149027,0.91170089573359,40.1774632991335,25.3554,3.36782874471982,1.92059872847832,350.158403583545,35.663001458975,2.54811695613473,1.02646291898606,0.562861012156359,517.654642975931,175.347255125512
0.741754973398228,0.499560173720968,68.5703840711185,5.63753256999633,19.7841439092742,0.153515856641897,1.89662658627139,31.5868254379776,22.2525,7.4898271254242,1.23736767331142,373.49134425211,21.2148324022317,3.15134488179696,1.49213389455681,0.58089965161881,354.167191328174,166.418999557987
0.784888445023913,0.532215098586224,74.3568902862074,4.98805049086036,17.5386432436444,0.317822038687343,-3.28173843365863,55.9608475927935,23.5467,7.27821974402546,2.77560687840347,453.510847082078,62.8969157312357,3.70337104380384,1.93605739962766,0.754195307609949,472.836323929877,159.619520891603
0.663669967891831,0.314169297670718,75.8743349615825,5.23048339361243,15.4694224803716,0.362364815457643,2.52155746201615,58.3404117281998,19.9101,6.73613189161802,3.22856396332699,401.168841591509,78.0129980182768,3.06587918414232,1.34500378270814,0.736916378819378,409.57127257098,166.71425834097
0.806753873042868,0.653470232443278,65.9086445144739,4.65916820558782,21.7362912142284,0.188582764515493,-2.65650241712543,33.9645724885346,24.2025,7.00049286062514,1.4615445087169,391.507079928607,41.827443013069,4.27867230332831,1.68919199412423,0.57810827558606,394.01382513594,156.269377073617
0.703134778619306,0.593320536575896,69.5164626422538,4.2245099862007,17.937619440891,0.112106660708467,3.85855147774433,44.3590284357627,21.0939,10.31952585463,0.915945511972959,351.173914454506,42.5266279502555,3.87973381926944,1.49514646581314,0.610120408595746,357.682021780627,160.441941636877
0.773319430665668,0.425880755296191,63.5563831715114,6.13373910178838,19.2679826139619,0.285311770902127,-0.963673409027619,49.9831757848348,23.1996,5.16016351133159,2.13314065361644,357.558718109332,30.7662270043917,2.06092338931802,1.15318176813038,0.692792737986873,363.680799997279,188.087460258981
0.688898897688011,0.421724941654374,70.2590435996277,4.76251429085493,22.0811890795859,0.372747654465317,3.16401309002664,38.293004647429,20.667,7.75243329495221,3.0775934370478,396.64717692021,44.4513021198826,4.88482180825279,1.36067308782272,0.571804016019933,342.383383530839,149.776597979061
0.831299208151199,0.5606355051203,62.5411537747731,5.43140947270083,15.1280754138102,0.246245882894433,-1.97103838240189,47.6689750920907,24.939,4.89374906562986,1.81201775911426,330.634767060467,27.6689426750857,1.72221527464617,1.22002725065794,0.720581850318561,396.410699055619,201.527380486745
0.728680995314061,0.698924053839093,77.3992830449269,5.94404014304186,18.9245156799894,0.171522859899382,4.46564523463151,54.0916659106295,21.8604,12.5278576083078,1.55864789691201,333.503330928295,40.6631232456788,3.66433330814647,1.94414994137762,0.658697184964277,493.30279847898,157.034373864621
0.797986742035175,0.331874680374606,64.6913986606332,4.09348110930281,18.284860690641,0.298619882765084,-0.399020613188996,33.4676229440285,23.9397,3.64538396653042,2.27209054883834,289.079577205548,56.8444583761014,3.59926024488363,0.931935404221884,0.472212097850081,398.608077889066,166.099616608748
0.65057093243489,0.515485971989578,67.8276850799314,6.20105301960487,16.6037090380869,0.342874103065048,5.09179673899545,35.8346127718197,19.5171,10.1598846651694,2.73389450307128,255.104554274785,27.9306254449771,1.93215217783853,1.19586896967343,0.569066790303194,372.571815500058,189.92824196962
0.819828589386472,0.454302020042497,75.3719973578273,4.27241177104689,20.7227398810686,0.20688747058042,0.224994774724999,56.4604723762352,24.5949,5.26256194179146,1.83126182693281,382.799236457535,64.826686428248,5.53781419910906,1.51256817942386,0.599976108427777,474.154354315899,145.172064898412
0.71701432502741,0.392589692283843,60.6897802544973,4.55062510099978,16.9626345991614,0.131596604342889,1.28833365844683,51.8667764221514,21.5103,5.63023717289892,0.940022429651542,334.142138770097,30.5598244214114,2.50931072026736,0.980308487929328,0.66788668836585,289.068026564378,183.740772966196
0.75946420346696,0.625635012297591,73.2196925605822,5.14143717409351,20.3639313381289,0.267006617665258,-3.84519205854391,42.4926512255328,22.7838,9.39930071563694,2.29653903129036,430.533960622552,37.4796741097097,4.33058637279976,2.09964397967263,0.654031315629583,407.752752675849,152.901921266078
0.686495623249922,0.525825276610476,72.927142635235,5.97378748766469,15.046521256711,0.192971765663646,1.66159281336143,43.9163341908701,20.595,10.1315663494771,1.65315509655831,346.717744728691,45.035569545697,2.20924312182244,1.60000620620898,0.681786727629776,367.872630346519,181.282205388138
0.843300165963076,0.493254707591637,60.1467505640937,4.06463975657371,22.1628562865144,0.356790420415284,-3.20032279931503,49.5422127698737,25.299,3.79132831089765,2.52601849054089,316.680245013316,33.0810327491949,4.24399883897563,1.00454773767833,0.526576957812487,389.406096587757,160.425806096638
0.746712381156757,0.353417468906339,74.7147024378313,4.8117931879439,18.4522450324584,0.281508868183379,5.96851970305574,59.7152252282298,22.4013,5.70811656453024,2.47022176006903,410.737042027906,33.9072888335919,4.17164110025358,1.28659300566204,0.679713944530202,467.069421262415,154.88772338896
0.776613776430346,0.614099227880057,67.0693244573792,5.38303656721463,18.7570172807714,0.117094957317328,0.830114787164811,35.34108860783,23.2983,7.78335964263837,0.923291663532062,378.627026432299,22.3074764268317,2.94030037154338,1.61850304114846,0.625181298241692,361.328773715805,170.725750884682
